name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
india,2023-10-04T09:00:00,26,26,17,57.63,0,0,,0,0,20.2,9.4,260,1011,0,3,294.9,1.1,3,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-04T10:00:00,29,29.5,17,48.35,0,0,,0,0,23,13,280,1011,0,3,501.5,1.8,5,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-04T11:00:00,31.1,33.1,19.9,51.49,0,0,,0,0,26.6,10.8,31,1008.5,0,2.3,672.1,2.4,7,10,Clear,clear-day,"42182099999,VIDP,42139099999,42181099999"
india,2023-10-04T12:00:00,32,31.3,14,33.6,0,0,,0,0,31,14.8,290,1009,0,4,785.7,2.8,8,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-04T13:00:00,33,32,13,29.75,0,0,,0,0,33.1,14.8,310,1008,0,4,827,3,8,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-04T14:00:00,33.9,35.9,19.4,42.57,0,0,,0,0,33.8,10,188,1005.7,0,2.7,801.6,2.9,8,10,Clear,clear-day,"42182099999,VIDP,42139099999,42181099999"
india,2023-10-04T15:00:00,34,33.3,14,30.03,0,0,,0,0,34.2,16.6,300,1007,0,5,707.4,2.5,7,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-04T16:00:00,33,32.3,14,31.76,0,0,,0,0,34.2,14.8,320,1007,0,5,553.8,2,6,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-04T17:00:00,32.6,34.3,19.2,45.15,0,0,,0,0,32.4,3.4,296,1005.3,0,2.5,357.9,1.3,4,10,Clear,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2023-10-04T18:00:00,31,30.6,15,37.94,0,0,,0,0,25.9,9.4,310,1008,0,4,150.9,0.5,2,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-04T19:00:00,30,30,16,42.82,0,0,,0,0,16.2,7.6,300,1008,0,4,13.1,0,0,10,Clear,clear-night,VIDP
india,2023-10-04T20:00:00,29.9,31.2,19.1,52.53,0,0,,0,0,14.4,2,309,1007.4,0,2.3,0,0,0,10,Clear,clear-night,"42182099999,VIDP,42181099999"
india,2023-10-04T21:00:00,27,27.9,18,57.87,0,0,,0,0,13.7,0,0,1009,0,4,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-04T22:00:00,26,26,18,61.39,0,0,,0,0,12.2,0,0,1009,0,4,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-04T23:00:00,26.4,26.4,18.7,62.62,0,0,,0,0,11.9,0,0,1008.1,0,2.3,0,0,0,10,Clear,clear-night,"42182099999,VIDP,42181099999"
india,2023-10-05T00:00:00,25,25,18,65.14,0,0,,0,0,11.9,0,0,1009,0,4,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-05T01:00:00,24,24,18,69.16,0,0,,0,0,11.5,0,0,1009,0,3,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-05T02:00:00,23.4,23.4,19.1,76.75,0,0,,0,0,11.9,0,0,1007.5,0,2.2,0,0,0,10,Clear,clear-night,"42182099999,VIDP,42181099999"
india,2023-10-05T03:00:00,23,23,18,73.46,0,0,,0,0,11.9,0,0,1008,0,2,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-05T04:00:00,22,22,17,73.29,0,0,,0,0,11.5,0,0,1008,0,2,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-05T05:00:00,21.4,21.4,19.1,86.89,0,0,,0,0,11.5,0,0,1007.3,0,1.3,0,0,0,10,Clear,clear-night,"42182099999,VIDP,42181099999"
india,2023-10-05T06:00:00,21,21,15,68.57,0,0,,0,0,11.2,5.4,290,1009,0,2,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-05T07:00:00,23,23,16,64.72,0,0,,0,0,10.4,5.4,240,1009,0,2,1.2,0,0,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-05T08:00:00,24.7,24.7,17.1,62.59,0,0,,0,0,14,9.8,148,1009,0,2.2,93,0.3,1,10,Clear,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2023-10-05T09:00:00,27,27.3,15,47.82,0,0,,0,0,16.9,9.4,260,1011,0,3,294.1,1.1,3,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-05T10:00:00,29,29.1,16,45.37,0,0,,0,0,20.2,9.4,270,1010,0,4,500.2,1.8,5,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-05T11:00:00,31.9,33.8,19.6,48.1,0,0,,0,0,23.8,11.1,61,1008.3,0,2.5,670.6,2.4,7,10,Clear,clear-day,"42182099999,VIDP,42139099999,42181099999"
india,2023-10-05T12:00:00,32,32,16,38.21,0,0,,0,0,26.6,13,300,1009,0,5,784.7,2.8,8,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-05T13:00:00,34,33.6,15,32.03,0,0,,0,0,27.4,14.8,300,1008,0,5,828.5,3,8,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-05T14:00:00,34.4,35.3,17.5,36.67,0,0,,0,0,28.1,12.9,181,1005,0,4.1,804.7,2.9,8,10,Clear,clear-day,"42182099999,VIDP,42139099999,42181099999"
india,2023-10-05T15:00:00,34,32.7,12,26.35,0,0,,0,0,28.1,13,310,1006,0,5,711.8,2.6,7,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-05T16:00:00,34,32.6,12,26.34,0,0,,0,0,28.1,14.8,300,1006,0,5,558.7,2,6,10,Clear,clear-day,VIDP
india,2023-10-05T17:00:00,32.5,31.9,14.5,33.74,0,0,,0,0,27,10.8,314,1005.5,0,3.1,361.7,1.3,4,10,Clear,clear-day,"42176099999,VIDP,42139099999,42181099999"
india,2023-10-05T18:00:00,31,30.1,13,33.32,0,0,,0,0,20.2,7.6,310,1007,0,3,151.9,0.5,2,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-05T19:00:00,29,28.8,15,42.56,0,0,,0,0,13,5.4,340,1007,0,3,12.4,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-05T20:00:00,27.2,28.7,20,64.78,0,0,,0,0,13,1.4,340,1006.2,0,2.2,0,0,0,10,Clear,clear-night,"42182099999,VIDP,42181099999"
india,2023-10-05T21:00:00,28,28.3,16,48.09,0,0,,0,0,12.6,5.4,340,1008,0,3,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-05T22:00:00,28,28.6,17,51.24,0,0,,0,0,13.3,5.4,20,1008,0,3,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-05T23:00:00,23.9,23.9,19.4,75.8,0,0,,0,0,13.3,2.6,285,1006.2,0,2.2,0,0,0,10,Clear,clear-night,"42182099999,VIDP,42181099999"
india,2023-10-06T00:00:00,24,24,17,64.92,0,0,,0,0,13.3,0,0,1007,0,3,0,0,0,10,Clear,clear-night,VIDP
india,2023-10-06T01:00:00,24,24,17,64.93,0,0,,0,0,13.7,0,0,1007,0,3,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-06T02:00:00,24,24,17,64.92,0,0,,0,0,13,3.6,348.7,1007,0,3,0,0,0,10,Clear,clear-night,VIDP
india,2023-10-06T03:00:00,24,24,16,60.93,0,0,,0,0,12.2,3.6,250,1006,0,3,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-06T04:00:00,23,23,16,64.72,0,0,,0,0,10.4,3.6,250,1007,0,3,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-06T05:00:00,20.9,20.9,17.9,82.95,0,0,,0,0,8.6,1,250,1006.1,0,2.2,0,0,0,10,Clear,clear-night,"42182099999,VIDP,42181099999"
india,2023-10-06T06:00:00,23,23,15,60.7,0,0,,0,0,11.5,5.4,250,1008,0,3,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-06T07:00:00,23,23,14,56.9,0,0,,0,0,14,3.6,253.2,1008,0,2,1.1,0,0,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-06T08:00:00,23.6,23.6,17.6,69.26,0,0,,0,0,15.8,1.5,237,1007.5,0,2.2,91.4,0.3,1,10,Clear,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2023-10-06T09:00:00,28,27.8,14,42.28,0,0,,0,0,16.9,11.2,270,1009,0,3,291.7,1.1,3,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-06T10:00:00,30,29.7,15,40.17,0,0,,0,0,16.9,13,280,1009,0,4,499.3,1.8,5,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-06T11:00:00,32,33,18.1,43.79,0,0,,0,0,18.4,9.3,154,1006.8,0,2.7,671.2,2.4,7,10,Clear,clear-day,"42182099999,VIDP,42139099999,42181099999"
india,2023-10-06T12:00:00,32,31.6,15,35.84,0,0,,0,0,19.8,7.6,300,1007,0,5,786,2.8,8,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-06T13:00:00,34,33.6,15,32.03,0,0,,0,0,22,11.2,310,1006,0,5,828.4,3,8,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-06T14:00:00,34.7,36.5,18.8,39.2,0,0,,0,0,23,6.4,63,1003.8,0,4.1,803.5,2.9,8,10,Clear,clear-day,"42182099999,VIDP,42139099999,42181099999"
india,2023-10-06T15:00:00,35,34.7,15,30.3,0,0,,0,0,23.8,9.4,280,1005,0,5,709,2.6,7,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-06T16:00:00,35,35.2,16,32.3,0,0,,0,0,23.8,9.4,290,1006,0,4,554.1,2,6,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-06T17:00:00,34,36.2,19.6,42.94,0,0,,0,0,21.6,2,354,1003.9,0,4,356.2,1.3,4,10,Clear,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2023-10-06T18:00:00,31,30.6,15,37.94,0,0,,0,0,12.6,0,0,1006,0,4,147.3,0.5,1,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-06T19:00:00,30,30,16,42.83,0,0,,0,0,11.2,0,0,1007,0,4,11.2,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-06T20:00:00,26.6,26.6,19.8,66.3,0,0,,0,0,10.8,0,0,1005.9,0,2.3,0,0,0,10,Clear,clear-night,"42182099999,VIDP,42181099999"
india,2023-10-06T21:00:00,28,28.6,17,51.24,0,0,,0,0,9.7,0,0,1008,0,4,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-06T22:00:00,27,27.7,17,54.33,0,0,,0,0,10.4,0,0,1008,0,4,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-06T23:00:00,25,25,20.6,76.62,0,0,,0,0,10.8,0,0,1006.4,0,2.3,0,0,0,10,Clear,clear-night,"42182099999,VIDP,42181099999"
india,2023-10-07T00:00:00,26,26,18,61.39,0,0,,0,0,10.8,0,0,1008,0,3,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-07T01:00:00,26,26,18,61.39,0,0,,0,0,10.1,0,0,1007,0,3,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-07T02:00:00,23.7,23.7,20.1,80.4,0,0,,0,0,10.1,0,0,1006.1,0,2.2,0,0,0,10,Clear,clear-night,"42182099999,VIDP,42181099999"
india,2023-10-07T03:00:00,26,26,18,61.39,0,0,,0,0,10.4,0,0,1007,0,3,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-07T04:00:00,25,25,18,65.14,0,0,,0,0,10.1,5.4,250,1008,0,3,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-07T05:00:00,22.9,22.9,19.8,83.01,0,0,,0,0,10.1,0,0,1006.9,0,2.2,0,0,0,10,Clear,clear-night,"42182099999,VIDP,42181099999"
india,2023-10-07T06:00:00,25,25,17,61.16,0,0,,0,0,10.8,0,0,1009,0,3,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-07T07:00:00,25,25,16,57.39,0,0,,0,0,10.8,7.6,240,1009,0,2,0.9,0,0,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-07T08:00:00,26.4,26.4,18,59.75,0,0,,0,0,10.8,11.1,265,1008.8,0,2.2,86.3,0.3,1,10,Clear,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2023-10-07T09:00:00,29,29.5,17,48.35,0,0,,0,0,11.5,14.8,270,1010,0,3,280,1,3,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-07T10:00:00,30,30.8,18,48.62,0,0,,0,0,12.6,14.8,270,1010,0,4,481.4,1.7,5,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-07T11:00:00,32.1,33.6,19,46.01,0,0,,0,0,13.7,11.1,244,1008.1,0,2.7,648.4,2.3,6,10,Clear,clear-day,"42182099999,VIDP,42139099999,42181099999"
india,2023-10-07T12:00:00,33,33.5,17,38.49,0,0,,0,0,14,11.2,290,1009,0,5,759.3,2.7,8,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-07T13:00:00,34,34.6,17,36.39,0,0,,0,0,18.4,11.2,280,1008,0,5,801.9,2.9,8,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-07T14:00:00,34.8,38.1,20.9,44.39,0,0,,0,0,19.8,12.9,157,1005.6,0,4.1,775.9,2.8,8,10,Clear,clear-day,"42182099999,VIDP,42139099999,42181099999"
india,2023-10-07T15:00:00,34,36.5,20,43.91,0,0,,0,0,20.9,13,270,1007,0,5,681.8,2.5,7,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-07T16:00:00,34,36.5,20,43.91,0,0,,0,0,21.6,9.4,290,1007,0,5,528.8,1.9,5,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-07T17:00:00,33.5,37.2,21.6,49.81,0,0,,0,0,20.9,3.3,254,1005.9,0,4.1,335.2,1.2,3,10,Clear,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2023-10-07T18:00:00,32,34.9,21,52.26,0,0,,0,0,16.6,7.6,10,1008,0,4,135,0.5,1,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-07T19:00:00,30,32.5,21,58.58,0,0,,0,0,10.1,5.4,20,1009,0,4,9.5,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-07T20:00:00,28.7,32.8,23.8,74.88,0,0,,0,0,9.7,1.4,50,1007.5,0,2.5,0,0,0,10,Clear,clear-night,"42182099999,VIDP,42181099999"
india,2023-10-07T21:00:00,29,32,22,65.98,0,0,,0,0,9.4,0,0,1009,0,4,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-07T22:00:00,28,30.6,22,69.92,0,0,,0,0,9,0,0,1009,0,4,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-07T23:00:00,27.1,30.1,23.6,81.45,0,0,,0,0,9,0,0,1007.9,0,2.3,0,0,0,10,Clear,clear-night,"42182099999,VIDP,42181099999"
india,2023-10-08T00:00:00,28,30.6,22,69.92,0,0,,0,0,8.3,0,0,1009,0,4,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-08T01:00:00,28,30.6,22,69.92,0,0,,0,0,8.6,0,0,1009,0,4,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-08T02:00:00,26,26,23.5,86.3,0,0,,0,0,8.3,0,0,1007.2,0,2.3,0,0,0,10,Clear,clear-night,"42182099999,VIDP,42181099999"
india,2023-10-08T03:00:00,27,29.6,23,78.78,0,0,,0,0,8.6,0,0,1008,0,3,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-08T04:00:00,27,29.6,23,78.78,0,0,,0,0,9,5.4,230,1008,0,3,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-08T05:00:00,25.5,25.5,22.7,84.72,0,0,,0,0,9.4,6,166,1007.4,0,2.2,0,0,0,10,Clear,clear-night,"42182099999,VIDP,42181099999"
india,2023-10-08T06:00:00,26,26,18,61.39,0,0,,0,0,9.7,7.6,250,1009,0,3,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-08T07:00:00,27,27.5,16,50.99,0,0,,0,0,11.5,11.2,250,1010,0,3,0.8,0,0,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-08T08:00:00,27.9,29,18.6,57.16,0,0,,0,0,16.9,12.4,144,1008.9,0,2.3,82.8,0.3,1,10,Clear,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2023-10-08T09:00:00,29,29.8,18,51.5,0,0,,0,0,20.2,14.8,250,1011,0,5,273.5,1,3,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-08T10:00:00,31,32.4,19,48.88,0,0,,0,0,22.7,14.8,250,1011,0,5,473,1.7,5,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-08T11:00:00,31.9,33.9,19.7,48.3,0,0,,0,0,23,10.9,53,1008.5,0,4.1,638.7,2.3,6,10,Clear,clear-day,"42182099999,VIDP,42139099999,42181099999"
india,2023-10-08T12:00:00,33,35.3,20,46.44,0,0,,0,0,23.4,11.2,270,1009,0,5,750.1,2.7,8,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-08T13:00:00,34,36.5,20,43.91,0,0,,0,0,23,9.4,270,1009,0,5,786.9,2.8,8,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-08T14:00:00,36,40.1,21.4,42.85,0,0,,0,0,25.6,11.1,153,1006,27.2,4.1,762.7,2.7,8,10,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
india,2023-10-08T15:00:00,35,37.7,20,41.54,0,0,,0,0,26.3,7.6,270,1007,27.2,5,668.3,2.4,7,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-10-08T16:00:00,35,37.7,20,41.54,0,0,,0,0,26.3,11.2,270,1007,0,4,512.1,1.8,5,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-08T17:00:00,34.1,39.4,22.9,52.14,0,0,,0,0,25.6,2,271,1005.6,4.8,2.5,321.5,1.2,3,10,Clear,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2023-10-08T18:00:00,33,36.1,21,49.4,0,0,,0,0,20.5,7.6,310,1008,0,4,123.6,0.4,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-08T19:00:00,32,35.8,22,55.56,0,0,,0,0,10.8,0,0,1009,0,4,8.4,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-08T20:00:00,30,35.7,24.6,73.09,0,0,,0,0,10.8,0,0,1007.5,6.2,2.3,0,0,0,10,Clear,clear-night,"42182099999,VIDP,42181099999"
india,2023-10-08T21:00:00,30,33.3,22,62.28,0,0,,0,0,9.4,0,0,1010,0,4,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-08T22:00:00,29,32.7,23,70.11,0,0,,0,0,8.6,0,0,1010,0,4,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-08T23:00:00,28.4,32.9,24.4,79.42,0,0,,0,0,8.6,0,0,1008.3,1.8,2.2,0,0,0,10,Clear,clear-night,"42182099999,VIDP,42181099999"
india,2023-10-09T00:00:00,28,31.2,23,74.3,0,0,,0,0,8.6,0,0,1009,0,3,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-09T01:00:00,28,31.9,24,78.92,0,0,,0,0,7.9,0,0,1009,0,3,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-09T02:00:00,27.2,30.8,24.5,85.28,0,0,,0,0,6.5,0,0,1007.4,0.8,1.4,0,0,0,10,Clear,clear-night,"42182099999,VIDP,42181099999"
india,2023-10-09T03:00:00,28,31.9,24,78.92,0,0,,0,0,6.8,5.4,210,1009,0,3,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-09T04:00:00,27,29.6,23,78.78,0,0,,0,0,8.6,0,0,1009,0,3,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-09T05:00:00,26.2,26.2,23.5,85.27,0,0,,0,0,10.4,1.4,270,1007.9,30,1.4,0,0,0,10,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
india,2023-10-09T06:00:00,26,26,21.6,76.57,0,0,,0,0,12.6,9.4,240,1010,0,3,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-09T07:00:00,27,28.5,20,65.56,0,0,,0,0,15.1,0,0,1011,0,3,0.7,0,0,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-09T08:00:00,28,29.5,19.6,60.47,0,0,,0,0,19.8,11.1,235,1010.2,0,2.2,78,0.3,1,10,Clear,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2023-10-09T09:00:00,30,30.8,18,48.62,0,0,,0,0,24.8,13,240,1012,0,4,269.8,1,3,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-09T10:00:00,31,32.4,19,48.88,0,0,,0,0,29.2,14.8,250,1012,0,5,445.6,1.6,4,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-09T11:00:00,33.1,36,20.7,48.43,0,0,,0,0,31,14.2,184,1010,0,4.3,632,2.3,6,10,Clear,clear-day,"42182099999,VIDP,42139099999,42181099999"
india,2023-10-09T12:00:00,33,35.3,20,46.44,0,0,,0,0,31.3,9.4,250,1011,0,6,748.6,2.7,7,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-09T13:00:00,35,37.7,20,41.54,0,0,,0,0,25.2,13,260,1010,27.2,6,737.5,2.7,7,3,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-10-09T14:00:00,35.8,38.1,19.4,38.36,0,0,,0,0,26.3,12.7,45,1007,27.2,4.3,715.7,2.6,7,10,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
india,2023-10-09T15:00:00,35,36.3,18,36.66,0,0,,0,0,26.6,11.2,280,1008,27.2,5,611,2.2,6,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-10-09T16:00:00,35,36.3,18,36.66,0,0,,0,0,27,9.4,320,1008,50,4,508,1.8,5,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-10-09T17:00:00,34.2,39.4,22.8,51.4,0,0,,0,0,25.2,2,313,1006,45.6,4,282.1,1,3,10,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
india,2023-10-09T18:00:00,33,34,18,40.99,0,0,,0,0,15.5,7.6,40,1008,27.2,4,121.1,0.4,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-10-09T19:00:00,32,33.5,19,46.18,0,0,,0,0,10.4,5.4,20,1009,27.2,4,7.8,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-10-09T20:00:00,29.6,33.4,22.8,66.69,0,0,,0,0,10.8,0,0,1007.6,31.5,2.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
india,2023-10-09T21:00:00,30,31.3,19,51.76,0,0,,0,0,11.2,3.6,110,1009,27.2,4,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-10-09T22:00:00,30,31.9,20,55.08,0,0,,0,0,10.8,3.6,95.3,1009,27.2,4,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-10-09T23:00:00,28.3,31.7,22.9,72.37,0,0,,0,0,10.1,0,0,1008.5,27.2,2.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
india,2023-10-10T00:00:00,29,30.8,20,58.35,0,0,,0,0,10.1,0,0,1009,27.2,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-10-10T01:00:00,28,29.6,20,61.84,0,0,,0,0,9.7,0,0,1009,27.2,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-10-10T02:00:00,27.3,30.1,22.9,76.93,0,0,,0,0,9.4,0,0,1008.1,27.2,2.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
india,2023-10-10T03:00:00,28,28.6,17,51.24,0,0,,0,0,9.7,5.4,260,1009,27.2,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-10-10T04:00:00,28,28.3,16,48.09,0,0,,0,0,10.1,3.6,290,1009,27.2,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-10-10T05:00:00,24.8,24.8,20.4,76.56,0,0,,0,0,11.2,1,264,1008.6,27.2,2.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
india,2023-10-10T06:00:00,27,27.7,17,54.33,0,0,,0,0,11.5,13,270,1011,27.2,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-10-10T07:00:00,28,28.9,18,54.58,0,0,,0,0,12.2,5.4,220,1012,27.2,3,0.6,0,0,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-10-10T08:00:00,27.3,28.6,19.3,61.97,0,0,,0,0,15.8,10.3,42,1011,5.4,2.6,81.5,0.3,1,3,Clear,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
india,2023-10-10T09:00:00,29,29.5,17,48.35,0,0,,0,0,19.4,9.4,250,1013,0,4,266.1,1,3,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-10T10:00:00,30,30.8,18,48.62,0,0,,0,0,25.2,9.4,270,1013,0,5,445.7,1.6,4,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-10T11:00:00,32.7,34.7,19.7,46.37,0,0,,0,0,29.2,8,116,1011.4,5.4,4.5,600.4,2.2,6,10,Clear,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
india,2023-10-10T12:00:00,32.8,34.3,18.8,43.6,0,0,,0,0,29.5,6.1,117,1011.2,0,5,664.2,2.4,7,10,Clear,clear-day,"42182099999,VIDP,42181099999,VIDD"
india,2023-10-10T13:00:00,33,34.6,19,43.64,0,0,,0,0,20.9,9.4,240,1011,0,6,787.5,2.8,8,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-10T14:00:00,34.6,37.9,20.8,44.53,0,0,,0,0,20.5,10.6,154,1008.5,18.4,2.8,626.8,2.3,6,10,Clear,clear-day,"42182099999,VIDP,42139099999,42181099999"
india,2023-10-10T15:00:00,35,35.7,17,34.42,0,0,,0,0,19.4,9.4,290,1010,27.2,5,481.8,1.7,5,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-10-10T16:00:00,34,34.6,17,36.39,0,0,,0,0,19.8,9.4,320,1009,27.2,5,371.6,1.3,4,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-10-10T17:00:00,33.4,35.7,19.8,44.75,0,0,,0,0,17.6,2,320,1008,5.8,2.7,249.7,0.9,2,10,Clear,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2023-10-10T18:00:00,32,32.4,17,40.72,0,0,,0,0,14,7.6,320,1010,0,4,95.4,0.3,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-10T19:00:00,31,31.8,18,45.91,0,0,,0,0,9.7,7.6,340,1011,0,4,6.1,0,0,10,Clear,clear-night,"VIDP,42181099999"
